dataset,method,category,scope,seed,n_decisions,fee,annualization_factor,protocol_id,split_protocol_id,accounting_protocol_id,APV,GARR,ARR,AVol,ASR,MDD,Calmar,Turnover
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,7,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9874966578295217,0.4342037829330445,0.43454268581462085,0.39910660815115123,1.0887885014673802,0.3432635823201806,1.2649281930759524,63.81073458933204
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,8,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.3037409248230387,0.14941121855718276,0.17459787461500467,0.2674567216552569,0.6528079516358377,0.22475923034533174,0.6647612128214695,48.827719754575874
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,9,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.854400467236164,0.7343842637922222,0.6752035599429473,0.5005312167027876,1.3489739249248047,0.449624669835045,1.633327335134097,39.1858260141758
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,10,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4344846407387093,0.20855202068618284,0.2401473658696924,0.31715383400759867,0.7571952160727741,0.312857541251531,0.6666037834725274,102.74659622775098
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,1,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9790365850498526,0.4309954634436368,0.4223657975388336,0.36030499558575346,1.1722451886968341,0.2438017792797994,1.7678109844678547,81.95693573492237
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,2,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5719627168363497,0.2680377321238754,0.30397333201224225,0.3680262231119326,0.8259556328403014,0.20957198059589077,1.2789769479762745,33.6562436391083
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,3,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.874966377266084,0.7409335879583718,0.6595810448167785,0.461483515800604,1.4292624161721255,0.4111528086285753,1.802088110330074,70.04739672377472
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,4,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.0399530418222325,0.45395374179693615,0.4391312370580159,0.3653546026412204,1.2019315861452124,0.29721700129589923,1.527347829423106,77.77209167815836
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,5,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.120840432444298,0.06172119994277425,0.13004859948582775,0.38942994053003155,0.3339460733523103,0.45409431607627193,0.1359215426347844,49.0920333321941
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,6,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.850458026380445,0.7331262151131941,0.6279000980896102,0.38732843548414186,1.6211050895469767,0.31996555382506053,2.291266063952706,104.48165489073045
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,7,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4230343325510206,0.20347777246294707,0.23323411250335632,0.3107756693559119,0.7504902587346628,0.23144739392013847,0.8791534396501246,124.96143391083993
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,8,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.0939567743252114,0.04827465359823524,0.07173309524059297,0.2236670170184858,0.3207137833588773,0.28214298010780825,0.17109996350002843,1.0
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,9,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.7059191344221074,0.6864181871138633,0.5634773146301508,0.27828090905543273,2.0248507759398895,0.229911511942808,2.9855755430141935,1.0
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback J=1,M3 learner-count control,common fixed five-day,10,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.6540396783388327,0.6693653349602147,0.5732461708251055,0.34324450853029637,1.6700811129641369,0.2894707784976407,2.3123761867578985,102.02561476156353
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,1,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.3529343016204642,0.17198019199724746,0.19907274611565834,0.2883034469207624,0.6904972807015093,0.25958116122126307,0.6625295579545317,147.0692784026953
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,2,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.2910881302229507,0.1435412664507465,0.163564334689931,0.2431806355608219,0.6726042734147799,0.32956857955030083,0.4355429350898978,146.26700591379273
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,3,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.501623694499515,0.6183279707090026,0.5228333072539793,0.2841501989621814,1.8399892351423799,0.17393912249847088,3.554852765883296,146.5944837891522
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,4,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9789996188800059,0.4309814304567674,0.41034914444100895,0.319294707166047,1.285173650647487,0.42277591587961716,1.0194086613474138,140.4005910124858
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,5,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4103518963667219,0.19783481199011654,0.21792734695423266,0.2777462266044602,0.7846275703489002,0.27291759320135844,0.7248884532121538,155.66944287796647
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,6,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.882103805622207,1.0382631393578894,0.769344523721395,0.3344437338782945,2.3003705729507335,0.16590301313009714,6.258253661394977,154.89906262395664
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,7,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.2119938897563602,0.10621037140998824,0.13416058472774722,0.2551764117404062,0.5257562163082311,0.4141905221469452,0.2564287827240703,157.81364156816727
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,8,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.111433500256995,0.8146976414203762,0.6538217242187987,0.33234759461642477,1.9672828532831708,0.27031981268775274,3.013828817503051,142.7803442186143
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,9,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.093373396656755,0.47382024496738984,0.4314979271374428,0.29359314070909365,1.4697139248392452,0.307673718376719,1.54000883620238,150.85074495145318
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed No-Sparse + Reliability-policy,M1 control,common fixed five-day,10,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.399603706483237,0.1930335834278305,0.20562698338328422,0.24166358606472144,0.8508811225213466,0.286551023159346,0.6736447188342018,147.19562376815043
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,1,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.052480631610972,0.45863459764957293,0.4060623286379717,0.23241234536657318,1.7471633359127652,0.22212748734135734,2.064735900716151,35.423843110500655
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,2,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.298946883136657,0.5481131226110438,0.4632219940980154,0.22081453277917007,2.097787624156376,0.1911593044033646,2.867310719307035,24.332888143955298
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,3,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.308822296509559,0.551600877676488,0.4721641983075893,0.24981113268661354,1.89008469410335,0.23702459022105205,2.3271884033722334,46.16681759850023
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,4,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.5157461181025886,0.6231179323303275,0.5194395726258823,0.25549407893396736,2.033078710838273,0.24812985903822538,2.5112573502664737,27.024963569058166
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,5,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8910536694689546,0.3972352178760359,0.3652796383077607,0.24340206685595125,1.5007252938568443,0.23156028221408054,1.7154721616239295,65.52962882535275
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,6,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.047114344158248,0.45663118404554814,0.399138429734098,0.20824743376736246,1.916654733810472,0.21527677377603516,2.121135392527797,35.63859272937529
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,7,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6236619616979446,0.2897638452466964,0.271998139345116,0.18324370070948787,1.4843519220141612,0.20060899006990596,1.4444210358953642,44.50474429582461
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,8,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9845602451264897,0.4330909413918691,0.38419513587770104,0.215268739331503,1.7847233047900184,0.19979477810124846,2.1676789829431624,31.512736492144747
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,9,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.4096877398587084,0.5868263488721974,0.49298241176609764,0.2410167969684445,2.045427613207565,0.2330893886909764,2.517602161847856,24.891927407113837
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Fixed-5 + Reliability-policy,M2 control,common fixed five-day,10,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9047070584219934,0.40252238120376305,0.3623693897844891,0.21345158122632357,1.697665520689057,0.2097933734900136,1.9186610830819382,37.8734364562691
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Standard + Equal-policy,M3 training control,common fixed five-day,1,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8002066475061902,0.3615833735582461,0.3306383483019305,0.20753053353981166,1.5932033839179738,0.19915887856633374,1.8155523678439158,78.21433639753916
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Standard + Equal-policy,M3 training control,common fixed five-day,2,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5078387570409066,0.24061298831718236,0.23924275098199002,0.21610270509997753,1.1070789274539947,0.25301115008634545,0.9509975676371103,60.94271269863724
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Standard + Equal-policy,M3 training control,common fixed five-day,3,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.0179753041290955,0.4457087838105873,0.4003478918875272,0.2482430295814102,1.6127256123267495,0.21768074997600972,2.0475342163223353,69.0506165618209
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Standard + Equal-policy,M3 training control,common fixed five-day,4,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.564751262238213,0.264980375453848,0.27032342545048726,0.2622932959746293,1.0306150770877296,0.2577116346065633,1.0282049386648047,70.98020771280233
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Standard + Equal-policy,M3 training control,common fixed five-day,5,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8187044569301425,0.3689107021433593,0.3410986678928827,0.22914897002175508,1.4885454988538647,0.248181011296573,1.4864582113516973,72.84642611127185
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Standard + Equal-policy,M3 training control,common fixed five-day,6,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7185796815880632,0.3288136426593875,0.30394948757674617,0.1936014304790652,1.5699754223128704,0.2013549754843018,1.6330048059081745,65.77025068492586
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Standard + Equal-policy,M3 training control,common fixed five-day,7,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7288047036668899,0.33295846232261206,0.3198348861343166,0.2526170016378663,1.266086146461389,0.21301004023096004,1.5631115883626694,62.1515137638948
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Standard + Equal-policy,M3 training control,common fixed five-day,8,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.7888352252668347,0.7133535905496966,0.5802643272366268,0.27982806228130985,2.0736459471076554,0.21600794263338363,3.3024414836468567,59.60565009400712
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Standard + Equal-policy,M3 training control,common fixed five-day,9,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.4137094599909403,0.5882161982723519,0.49232827530520895,0.23971400615917815,2.0538152242063252,0.18907039633385714,3.111096235466129,76.32908211396963
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Standard + Equal-policy,M3 training control,common fixed five-day,10,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.309597660551438,0.5518744170413021,0.4746750796080773,0.2581382011916796,1.8388408899448752,0.22515591515399447,2.4510766979577236,50.753188483195444
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,Learned baseline,common fixed five-day,1,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.8172394214663985,0.7224930264415053,0.6041814410027264,0.34304557322866375,1.7612279188339721,0.22283464528867458,3.2422831984027463,96.79099813305014
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,Learned baseline,common fixed five-day,2,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.3383371002096047,0.8830131338863503,0.6987682709757853,0.3550530807877717,1.9680670547215018,0.24300390041885256,3.6337405793254707,103.59154443804037
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,Learned baseline,common fixed five-day,3,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.9957393862746375,0.7789535785004451,0.6418567544509183,0.3582081038486931,1.7918543649756125,0.23779250476272773,3.2757701058647517,105.38917044249501
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,Learned baseline,common fixed five-day,4,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,4.335021206625484,1.1598341009749613,0.8500950080279895,0.390273055868787,2.1782057337665615,0.23659096797315593,4.902275479537995,81.86118746881584
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,Learned baseline,common fixed five-day,5,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.248010036998774,0.8560903610035269,0.6866838763677726,0.36224705511304084,1.8956230745712752,0.2395393135677114,3.5739033741596358,109.90058635281557
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,Learned baseline,common fixed five-day,6,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4857694377432,0.23104660805297406,0.2480372998806985,0.2821496826557812,0.8790982770067498,0.39759492914839767,0.5811105502473313,115.97058321705046
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,Learned baseline,common fixed five-day,7,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.028876159991996,0.7892572943168741,0.6408195170996545,0.3377434702790546,1.8973557551540186,0.23439052386430814,3.367274757121947,111.41651257819225
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,Learned baseline,common fixed five-day,8,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.1859449040846712,0.837384663660345,0.6735549956596939,0.35434834041747487,1.9008272900788705,0.2459218772260373,3.405084058018429,100.39587081607692
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,Learned baseline,common fixed five-day,9,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.08100638083149,0.805359159972868,0.6478144794460807,0.3311439869965802,1.9562924434221143,0.19401783492063507,4.150954268211003,93.79133186991001
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,FinGAT,Learned baseline,common fixed five-day,10,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.4530668879051984,0.6017599479093549,0.5275671134914975,0.33298008538783513,1.5843803778145447,0.23454536436815743,2.5656441751916015,98.81551184892109
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,GERU,Learned baseline,common fixed five-day,1,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.216189103345084,0.8465213246845056,0.6742029148505349,0.34356384370526694,1.9623802888551718,0.19086532788115562,4.43517601694322,126.86960259072534
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,GERU,Learned baseline,common fixed five-day,2,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.3032460886151966,0.8725955540546695,0.690408070684142,0.34859674272273244,1.9805350597704239,0.24113259990096247,3.6187373852107108,87.4784221929884
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,GERU,Learned baseline,common fixed five-day,3,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4919996225804022,0.23375400212444064,0.245121386710186,0.2616764732815232,0.9367345242629951,0.312611135051556,0.7477468839550127,152.77850510681304
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,GERU,Learned baseline,common fixed five-day,4,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.2232496035286047,0.11159201632581817,0.13154543213181738,0.22762839991997155,0.577895518213305,0.33184454705393784,0.33627798713739315,146.122215390725
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,GERU,Learned baseline,common fixed five-day,5,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.73036186426019,0.6943987014674047,0.5927726973355962,0.35976684288166316,1.6476579458729466,0.1951523057525838,3.558239800393498,129.90593459654156
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,GERU,Learned baseline,common fixed five-day,6,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.1846665830746936,0.09304482519840085,0.1343887571685705,0.30060679240648286,0.4470582853192783,0.4227051889815363,0.2201175372901917,145.39922800451973
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,GERU,Learned baseline,common fixed five-day,7,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4526765066701939,0.21657441629845953,0.21251589791002062,0.179386172148836,1.1846838324511269,0.1773628390181181,1.221081132312817,138.33521544191456
