dataset,step,information_end_date,execution_date,target_end_date,market_proxy_5d_return,trailing_12step_compounded_return,trailing_12step_annualized_volatility,validation_q75_volatility_threshold,regime,proposed_mean_wealth
SP500_TOP50_EX_PLTR_2026,38,2024-10-04,2024-10-07,2024-10-14,0.024322091341018703,0.08689796722600995,0.12341217434393134,0.21537088764071374,Bull,1.2407527717694058
SP500_TOP50_EX_PLTR_2026,39,2024-10-11,2024-10-14,2024-10-21,-0.0007154178619385165,0.08886380479326861,0.12282144906737477,0.21537088764071374,Bull,1.242118538403475
SP500_TOP50_EX_PLTR_2026,40,2024-10-18,2024-10-21,2024-10-28,-0.0030202972888946356,0.10334841454068666,0.11402775555256164,0.21537088764071374,Bull,1.3151811219579959
SP500_TOP50_EX_PLTR_2026,41,2024-10-25,2024-10-28,2024-11-04,-0.01501125335693354,0.08326498074708066,0.12351440887376278,0.21537088764071374,Bull,1.267609133300055
SP500_TOP50_EX_PLTR_2026,42,2024-11-01,2024-11-04,2024-11-11,0.053270323276519704,0.10341256661657705,0.14698712944204387,0.21537088764071374,Bull,1.5236007096881612
SP500_TOP50_EX_PLTR_2026,43,2024-11-08,2024-11-11,2024-11-18,-0.01204535603523249,0.07445512030468238,0.1519259215132186,0.21537088764071374,Bull,1.4882598752889389
SP500_TOP50_EX_PLTR_2026,44,2024-11-15,2024-11-18,2024-11-25,0.018272193670272774,0.08501093491200407,0.15391384765269145,0.21537088764071374,Bull,1.5009198463904851
SP500_TOP50_EX_PLTR_2026,45,2024-11-22,2024-11-25,2024-12-03,0.007617781162261972,0.11653948172740769,0.14079494078478968,0.21537088764071374,Bull,1.539270561006515
SP500_TOP50_EX_PLTR_2026,46,2024-12-02,2024-12-03,2024-12-10,-0.0005008471012115656,0.08263415168123256,0.1334216262033055,0.21537088764071374,Bull,1.614591185651986
SP500_TOP50_EX_PLTR_2026,47,2024-12-09,2024-12-10,2024-12-17,-0.0020706343650818138,0.06858516249728441,0.13421264038439948,0.21537088764071374,Bull,1.7288967074267252
SP500_TOP50_EX_PLTR_2026,48,2024-12-16,2024-12-17,2024-12-24,-0.002080084085464451,0.05923234635446817,0.13511528073893747,0.21537088764071374,Bull,1.7180627346494783
SP500_TOP50_EX_PLTR_2026,49,2024-12-23,2024-12-24,2025-01-02,-0.023938713073730522,0.042641205627565126,0.14550988089321637,0.21537088764071374,Bull,1.5567594547557637
SP500_TOP50_EX_PLTR_2026,50,2024-12-31,2025-01-02,2025-01-10,-0.00943069338798519,0.008284781549017683,0.1398994739283876,0.21537088764071374,Bull,1.5695897713383156
SP500_TOP50_EX_PLTR_2026,51,2025-01-08,2025-01-10,2025-01-17,0.02971058368682855,0.038984819229344936,0.15172377317991345,0.21537088764071374,Bull,1.6414269312257144
SP500_TOP50_EX_PLTR_2026,52,2025-01-16,2025-01-17,2025-01-27,0.02174143552780161,0.06478982250513932,0.1553673146349786,0.21537088764071374,Bull,1.5851742186230957
SP500_TOP50_EX_PLTR_2026,53,2025-01-24,2025-01-27,2025-02-03,0.005496779680252084,0.08695935990545567,0.14851962941547875,0.21537088764071374,Bull,1.5645339800612905
SP500_TOP50_EX_PLTR_2026,54,2025-01-31,2025-02-03,2025-02-10,0.009598697423935043,0.0418908894152894,0.10779391754743486,0.21537088764071374,Bull,1.5601207252448899
SP500_TOP50_EX_PLTR_2026,55,2025-02-07,2025-02-10,2025-02-18,0.00828459978103635,0.06333073574485559,0.10224291639213576,0.21537088764071374,Bull,1.5807466954899005
SP500_TOP50_EX_PLTR_2026,56,2025-02-14,2025-02-18,2025-02-25,-0.019171218872070295,0.024230452289270676,0.10892822943053737,0.21537088764071374,Bull,1.4463604022196392
